Part_Number,Alt_Code,Supplier_Code,Manufacturer,Product_Type,Description,Micron,Media,Max_Temp_F,Max_PSI,Flow_Rate,Efficiency,Application,Industry,In_Stock,Qty_On_Hand,Price
,6.18,,Amiad Filtration Systems,Screen Filter,PARKER O-RING 2-351 NBR 50 SHORE,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Mining,Multi-Industry,No,0.0,0.0
,6.2,,Amiad Filtration Systems,Screen Filter,DIAPHRAGM SEAL M102-M104 NATURAL 70 SHORE,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Mining,Multi-Industry,No,0.0,0.0
,7.1,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,7.2,,Amiad Filtration Systems,Screen Filter,SIGMA PRO BUSHING PBT BLACK,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Water Treatment,"Water Treatment, Municipal, Industrial",No,0.0,0.0
700101-001183,700101-001183,700101-001183,Amiad Filtration Systems,Screen Filter,Filter Disc,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,164.8
700103-001749,700103-001749,700103001749,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001758,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001763,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001764,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001765,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001843,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001851,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001857,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001858,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001859,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001860,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001861,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001862,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001863,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001864,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700103-001865,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-001865,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-001867,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-001868,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-001869,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-001871,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-002013,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-002014,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700105-002015,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Filtration,Multi-Industry,No,0.0,0.0
,700106-000187,700106-000187,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
700106-000188,700106-000188,700106-000187,Amiad Filtration Systems,Screen Filter,Strainer Basket,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
700106-000189,700106-000189,700106-000189,Amiad Filtration Systems,Screen Filter,Strainer Kit,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,750
700106-000190,700106-000190,700106-000190,Amiad Filtration Systems,Screen Filter,Pre-Strainer Kit,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,1292.76
,700106-000191,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,700106-000192,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,700106-000204,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,700301-000032,,Amiad Filtration Systems,Screen Filter,"EBS 769 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000033,,Amiad Filtration Systems,Screen Filter,"EBS 883 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000034,,Amiad Filtration Systems,Screen Filter,"EBS 1006 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000041,,Amiad Filtration Systems,Screen Filter,"SAF 318 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000043,,Amiad Filtration Systems,Screen Filter,"SAF 475 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000045,,Amiad Filtration Systems,Screen Filter,"SAF 663 Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000100,,Amiad Filtration Systems,Screen Filter,"Mini Sigma Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000101,,Amiad Filtration Systems,Screen Filter,"Mini Sigma Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000116,,Amiad Filtration Systems,Screen Filter,"Sigma PRO Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Water Treatment,"Water Treatment, Municipal, Industrial",No,0.0,0.0
,700301-000119,,Amiad Filtration Systems,Screen Filter,"Sigma PRO Filter & Pump, Skid Mounted, System Water Backwash",2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,Water Treatment,"Water Treatment, Municipal, Industrial",No,0.0,0.0
710101-000899,710101-000899,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,110
,720103-000108,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,730113-000373,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,730113-000382,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
760109-000055,760109-000055,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,18.5
770104-000248,770104-000248,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,8.45
,BMF-54,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-60,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-66,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-72,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-78,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-84,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-90,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,BMF-96,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,HMF3-12,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
HMF3-18,HMF3-18,HMF3-18,Amiad Filtration Systems,Screen Filter,Granular Media Filter,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,12106
,HMF3-24,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,HMF3-30,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
HMF3-36,HMF3-36,HMF3-36,Amiad Filtration Systems,Screen Filter,Granular Media Filter,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0,15494.5
,HMF3-42,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,HMF3-48,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF-36,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF3-20,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF3-24,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF3-30,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF3-42,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,SMF3-48,,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,"TC-2""x(3)x4""-BP1-GRN",,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,"TC-2""x(4)x4""-BP2-GRN",,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,"TC-2""x(5)x4""-BP3-GRN",,Amiad Filtration Systems,Screen Filter,,2-3500,Screen/Disc,140.0,150.0,25 GPM,Nominal,HVAC,Multi-Industry,No,0.0,0.0
,12,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,16,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,"20cm, 40cm, 60cm ACTIVADISC",,Filtrox,Depth Sheet,"20cm, 40cm, 60cm ACTIVADISC",0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,20x20cm,,Filtrox,Depth Sheet,20x20cm,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,20x20cm FIBRAFIX,,Filtrox,Depth Sheet,20x20cm FIBRAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,20x20cm FIBRAFIX GRADES,,Filtrox,Depth Sheet,20x20cm FIBRAFIX GRADES,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,20x20cm VERSAFIX,,Filtrox,Depth Sheet,20x20cm VERSAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,20x20cm VERSAFIX; ACTIVASORB GRADES,,Filtrox,Depth Sheet,20x20cm VERSAFIX; ACTIVASORB GRADES,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,40x40cm,,Filtrox,Depth Sheet,40x40cm,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,40x40cm FIBRAFIX,,Filtrox,Depth Sheet,40x40cm FIBRAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,40x40cm VERSAFIX,,Filtrox,Depth Sheet,40x40cm VERSAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,60x61.4cm,,Filtrox,Depth Sheet,60x61.4cm,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,60x61.4cm FIBRAFIX,,Filtrox,Depth Sheet,60x61.4cm FIBRAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,60x61.4cm VERSAFIX,,Filtrox,Depth Sheet,60x61.4cm VERSAFIX,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-CA-20,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-CA-40,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-CA-60,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-LWT-20,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-LWT-40,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
ACT-LWT-60,ACT-LWT-60,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0,6.63
,ACT-RHC-20,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-RHC-40,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-RHC-60,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-RW-20,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-RW-40,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACT-RW-60,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-LWT-12-DOE,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-LWT-12-DOR,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-LWT-16-DOE,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-LWT-16-DOR,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-RHC-12-DOE,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-RHC-12-DOR,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-RHC-16-DOE,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTD-RHC-16-DOR,,Filtrox,Depth Sheet,ACTIVADISC RHC,0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTIVADISC Modules 12,,Filtrox,Depth Sheet,"ACTIVADISC Modules 12""",0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,ACTIVADISC Modules 16,,Filtrox,Depth Sheet,"ACTIVADISC Modules 16""",0.5-10,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,AF-11H-40,,Filtrox,Depth Sheet,,20,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.0
,AF-11H-60,,Filtrox,Depth Sheet,,20,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.0
,AF-31H-40,,Filtrox,Depth Sheet,,8.5,Cellulose/DE,176.0,45.0,0.4 GPM per sheet,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.0
,AF0009-20,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.87
AF0009-40,AF0009-40,AF000940,Filtrox,Depth Sheet,Filter Sheet 400x400,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,1.84
,AF0009-60,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,4.28
,AF0017-40,,Filtrox,Depth Sheet,,0.5-10,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Food & Beverage, Water Treatment",No,0.0,0.0
,AF0021-20,,Filtrox,Depth Sheet,,10.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.88
AF0021-40,AF0021-40,AF02140X40CM,Filtrox,Depth Sheet,Filter Sheets 40 x 40,10.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,1.86
,AF0021-60,,Filtrox,Depth Sheet,FIBRAFIX AF 21,10.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,4.14
,AF0041-20,,Filtrox,Depth Sheet,,6.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.9
,AF0041-40,AF041H-40,Filtrox,Depth Sheet,,6.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,2.05
,AF0041-60,,Filtrox,Depth Sheet,FIBRAFIX AF 41,6.5,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,4.6
,AF006-40,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
,AF006-60,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
,AF0071-20,,Filtrox,Depth Sheet,,2,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,0.91
AF0071-40,AF0071-40,AF007140FIBRAFIXAF71,Filtrox,Depth Sheet,Filter Sheets,2,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",Yes,100.0,2.02
,AF0071-60,,Filtrox,Depth Sheet,FIBRAFIX AF 71,2,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,4.52
,AF009-20,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
,AF009-40,,Filtrox,Depth Sheet,,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
AF009-60,AF009-60,AF00960,Filtrox,Depth Sheet,Filter Sheet,25,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing, Multi-Industry",No,0.0,0.0
,AF0101-20,,Filtrox,Depth Sheet,,1,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,0.93
,AF0101-40,,Filtrox,Depth Sheet,,1,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,2.09
,AF0101-60,AF101H-60/AF0101-60,Filtrox,Depth Sheet,FIBRAFIX AF 101,1,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,4.76
,AF0110-20,,Filtrox,Depth Sheet,,0.65,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,0.98
,AF0110-40,,Filtrox,Depth Sheet,,0.65,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,2.23
,AF0110-60,,Filtrox,Depth Sheet,FIBRAFIX AF 110,0.65,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Aerospace, Military",No,0.0,5.22
,AF011H-20,,Filtrox,Depth Sheet,,20,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.0
,AF011H-40,,Filtrox,Depth Sheet,"Fibrafix, AF11H",20,Cellulose/DE,176.0,45.0,0.5-2 GPM/ft²,Nominal,Filtration,"Hydraulic Systems, Manufacturing",No,0.0,0.0
